RECS_fid,Lat_deg,Lon_deg,DosPGIS_nGypH
425,47.97504,16.512655,55.452
426,47.975048,16.512642,54.741
427,47.975052,16.512628,52.747
428,47.97506,16.512619,51.644
429,47.975067,16.512607,50.828
430,47.975075,16.512598,50.396
431,47.975082,16.51259,49.001
432,47.975086,16.512585,49.46
433,47.97509,16.512588,47.424
434,47.975098,16.512609,46.815
435,47.975101,16.512627,46.558
436,47.975101,16.512646,45.807
437,47.975101,16.512661,45.369
438,47.97509,16.512672,46.005
439,47.975075,16.512688,45.751
440,47.975056,16.512697,45.825
441,47.975048,16.512711,45.983
442,47.97504,16.51272,46.863
443,47.975033,16.51273,47.486
444,47.975021,16.512739,47.873
445,47.975002,16.512754,47.976
446,47.974987,16.51277,48.595
447,47.974972,16.512785,49.333
448,47.974956,16.512796,49.721
449,47.974945,16.512808,51.332
450,47.97493,16.512817,52.089
451,47.974918,16.512831,53.15
452,47.974911,16.51284,53.461
453,47.974903,16.512844,53.027
454,47.974903,16.512852,52.77
455,47.974895,16.512857,53.014
456,47.974892,16.512869,51.406
457,47.974884,16.512877,50.914
458,47.974876,16.512886,51.484
459,47.974865,16.512897,51.632
460,47.974857,16.512907,51.463
461,47.974846,16.512916,51.461
462,47.974838,16.51293,51.695
463,47.974827,16.512943,50.745
464,47.974815,16.512957,49.885
465,47.974808,16.512976,50.685
466,47.9748,16.512989,50.47
467,47.974812,16.513004,51.426
468,47.974823,16.513016,52.044
469,47.974853,16.513021,51.795
470,47.97488,16.513016,51.053
471,47.974895,16.513002,50.557
472,47.974914,16.512989,48.096
473,47.974926,16.512976,47.605
474,47.974934,16.512962,49.194
475,47.974941,16.512947,48.526
476,47.974953,16.51293,48.431
477,47.974964,16.512916,49.143
478,47.974972,16.512905,49.572
479,47.974983,16.512895,49.855
480,47.974998,16.512882,50.772
481,47.975006,16.512871,50.196
482,47.975017,16.512861,49.849
483,47.975029,16.512852,49.661
484,47.975037,16.512836,50.36
485,47.975048,16.512823,50.445
486,47.975063,16.51281,50.035
487,47.975075,16.512796,49.17
488,47.975082,16.512783,48.913
489,47.97509,16.51277,48.244
490,47.975094,16.512756,47.956
491,47.975098,16.512745,47.966
492,47.975105,16.512732,48.122
493,47.975117,16.512714,47.547
494,47.97512,16.512699,46.92
495,47.975128,16.512686,46.561
496,47.975136,16.512672,46.334
497,47.975143,16.512663,45.557
498,47.975147,16.512657,45.902
499,47.975155,16.512661,46.313
500,47.975151,16.512672,47.022
501,47.975147,16.512688,47.681
502,47.97514,16.512712,47.317
503,47.975128,16.512732,46.783
504,47.975117,16.512749,48.47
505,47.975113,16.512762,47.668
506,47.975101,16.512777,48.835
507,47.97509,16.512791,47.615
508,47.975075,16.512806,48.2
509,47.97506,16.512819,47.261
510,47.97504,16.512831,47.665
511,47.975021,16.512844,48.157
512,47.975006,16.512857,48.432
513,47.974995,16.512869,47.843
514,47.974983,16.51288,48.507
515,47.974972,16.512892,48.906
516,47.97496,16.512903,49.6
517,47.974949,16.512916,49.791
518,47.974937,16.512928,50.465
519,47.97493,16.512941,49.456
520,47.974918,16.512955,50.288
521,47.974907,16.512968,50.534
522,47.974895,16.512983,50.09
523,47.97488,16.512997,47.638
524,47.974872,16.51301,48.364
525,47.974861,16.513023,48.475
526,47.974846,16.513039,48.758
527,47.974838,16.513056,49.01
528,47.974838,16.513069,50.548
529,47.97485,16.513082,51.068
530,47.974865,16.513082,51.239
531,47.974876,16.513077,51.22
532,47.974892,16.513069,49.718
533,47.974918,16.51304,49.59
534,47.974937,16.513031,50.258
535,47.974956,16.513018,49.623
536,47.974979,16.512997,49.639
537,47.974995,16.512978,50.207
538,47.975002,16.512962,51.287
539,47.97501,16.512953,51.314
540,47.975021,16.512941,50.661
541,47.975033,16.51293,50.354
542,47.97504,16.512922,50.504
543,47.975052,16.512915,50.966
544,47.97506,16.512911,50.708
545,47.975071,16.512907,50.394
546,47.975078,16.512901,50.188
547,47.97509,16.51289,50.683
548,47.975101,16.51288,49.335
549,47.975113,16.512871,48.618
550,47.975124,16.512859,47.666
551,47.975136,16.512852,48.09
552,47.975143,16.512844,47.461
553,47.975155,16.512833,48.17
554,47.975166,16.512823,47.431
555,47.975174,16.512812,47.098
556,47.975181,16.512798,47.203
557,47.975193,16.512785,48.107
558,47.975197,16.51277,47.871
559,47.975204,16.512754,47.851
560,47.975208,16.512739,47.694
561,47.975212,16.512726,48.029
562,47.97522,16.512726,47.567
563,47.975223,16.512733,46.569
564,47.975216,16.512739,46.218
565,47.975197,16.512751,46.886
566,47.975174,16.512762,48.029
567,47.975143,16.512773,48.47
568,47.975128,16.512794,48.984
569,47.975109,16.512815,49.304
570,47.97509,16.512825,48.506
571,47.975075,16.512833,47.852
572,47.975063,16.512846,49.085
573,47.975052,16.512859,49.083
574,47.975044,16.512873,49.194
575,47.97504,16.512884,50.319
576,47.975033,16.512895,50.476
577,47.975021,16.512905,50.084
578,47.975017,16.512918,50.636
579,47.97501,16.51293,50.168
580,47.975002,16.512941,49.962
581,47.974998,16.512953,49.976
582,47.974991,16.512962,49.08
583,47.974983,16.512968,48.177
584,47.974975,16.512978,49.149
585,47.974968,16.512993,50.422
586,47.974956,16.513008,51.448
587,47.974949,16.513023,52.708
588,47.974941,16.513037,53.409
589,47.974937,16.513052,52.682
590,47.974926,16.513069,52.759
591,47.974914,16.513086,52.353
592,47.974903,16.513105,51.65
593,47.974892,16.513122,52.546
594,47.974876,16.513136,51.365
595,47.974869,16.513151,52.137
596,47.974869,16.513164,50.956
597,47.974884,16.513163,52.255
598,47.974903,16.513151,52.362
599,47.97493,16.513132,52.259
600,47.974941,16.513119,52.811
601,47.97496,16.513096,53.618
602,47.974983,16.513077,54.731
603,47.974995,16.513056,57.003
604,47.97501,16.513035,56.071
605,47.975021,16.513016,55.326
606,47.975033,16.513004,54.318
607,47.97504,16.512995,53.685
608,47.975052,16.512989,53.303
609,47.975063,16.512987,52.321
610,47.975078,16.512978,53.147
611,47.97509,16.512972,54.831
612,47.975101,16.512962,54.196
613,47.975113,16.512955,54.001
614,47.97512,16.512947,53.734
615,47.975128,16.512936,53.377
616,47.97514,16.512924,53.852
617,47.975147,16.512918,55.583
618,47.975155,16.512913,55.953
619,47.975166,16.512907,56.887
620,47.975174,16.512899,55.373
621,47.975181,16.512886,53.918
622,47.975189,16.512871,53.078
623,47.975193,16.512863,52.971
624,47.975201,16.51285,51.766
625,47.975204,16.512848,51.153
626,47.975208,16.51284,50.897
627,47.975212,16.512827,51.157
628,47.975212,16.512808,52.258
629,47.975212,16.512791,51.924
630,47.975223,16.512772,51.624
631,47.975235,16.512764,50.645
632,47.975246,16.512752,50.205
633,47.975258,16.512739,50.635
634,47.975269,16.512726,49.916
635,47.975281,16.512718,49.438
636,47.975292,16.512709,48.725
637,47.9753,16.512701,48.854
638,47.975307,16.512693,49.862
639,47.975319,16.512695,50.935
640,47.97533,16.512709,51.32
641,47.975338,16.512728,50.473
642,47.975334,16.512749,50.368
643,47.975334,16.512768,51.192
644,47.975327,16.512783,50.094
645,47.975315,16.512794,49.116
646,47.9753,16.512806,48.693
647,47.975285,16.512814,48.745
648,47.975265,16.512823,49.297
649,47.975246,16.512833,49.298
650,47.975239,16.512846,49.414
651,47.975227,16.512857,49.22
652,47.975216,16.512871,48.544
653,47.975208,16.512884,49.468
654,47.975201,16.512897,50.064
655,47.975185,16.512911,50.428
656,47.975174,16.512922,50.83
657,47.975166,16.512936,49.929
658,47.975166,16.512949,49.908
659,47.975159,16.512966,49.251
660,47.975166,16.512978,47.793
661,47.975189,16.512978,48.802
662,47.975178,16.512974,48.917
663,47.975197,16.51296,49.888
664,47.975216,16.512943,50.006
665,47.975231,16.512928,49.649
666,47.975246,16.512911,48.866
667,47.975262,16.512897,48.871
668,47.975273,16.512888,47.955
669,47.975281,16.512878,49.104
670,47.975292,16.512867,48.824
671,47.975307,16.512852,49.16
672,47.975315,16.512838,48.381
673,47.975327,16.512827,48.515
674,47.975338,16.512812,49.122
675,47.975349,16.5128,49.983
676,47.975361,16.512794,50.1
677,47.975372,16.512796,51.057
678,47.97538,16.512808,50.989
679,47.97538,16.512825,50.412
680,47.975361,16.512829,50.566
681,47.975346,16.512831,50.071
682,47.975323,16.51284,48.692
683,47.9753,16.512854,48.603
684,47.975281,16.512871,47.56
685,47.975265,16.512892,47.329
686,47.975254,16.512915,47.298
687,47.975246,16.512934,47.64
688,47.975231,16.512951,45.967
689,47.97522,16.512968,46.602
690,47.975212,16.512987,47.148
691,47.975204,16.513008,47.695
692,47.975189,16.513031,48.219
693,47.975178,16.51305,48.909
694,47.975166,16.513065,49.306
695,47.975155,16.513077,49.244
696,47.975143,16.513084,49.078
697,47.975132,16.513096,48.884
698,47.97512,16.513109,49.562
699,47.975109,16.513117,50.174
700,47.975094,16.513124,49.873
701,47.975078,16.513134,50.347
702,47.975067,16.513149,51.405
703,47.97506,16.513161,50.553
704,47.975048,16.513168,50.451
705,47.975037,16.513178,50.003
706,47.975025,16.513193,49.715
707,47.975017,16.513206,50.014
708,47.97501,16.513218,50.512
709,47.97501,16.513218,50.593
710,47.97501,16.513208,52.593
711,47.975021,16.513199,55.515
712,47.975029,16.513187,57.108
713,47.975029,16.51317,56.448
